name,position,team,xP,minutes,starts,total_points,value,gw
Trent Alexander-Arnold,DEF,Liverpool,3.0,90,1,1,71,9
Trevoh Chalobah,DEF,Crystal Palace,3.5,90,1,8,44,9
Tyler Adams,MID,Bournemouth,0.2,9,0,1,49,9
Tyler Dibling,MID,Southampton,-0.5,45,1,1,46,9
Tyler Morton,MID,Liverpool,0.0,0,0,0,44,9
Tyrell Malacia,DEF,Man Utd,0.0,0,0,0,44,9
Tyrick Mitchell,DEF,Crystal Palace,2.5,90,1,6,49,9
Tyrone Mings,DEF,Aston Villa,0.0,0,0,0,44,9
Valentín Barco,DEF,Brighton,0.0,0,0,0,40,9
Victor Kristiansen,DEF,Leicester,2.0,0,0,0,45,9
Victor Lindelöf,DEF,Man Utd,0.5,6,0,1,43,9
Viljami Sinisalo,GK,Aston Villa,0.0,0,0,0,40,9
Virgil van Dijk,DEF,Liverpool,4.8,90,1,7,61,9
Vitalii Mykolenko,DEF,Everton,3.0,90,1,2,43,9
Vitaly Janelt,MID,Brentford,3.7,90,1,5,49,9
Vladimír Coufal,DEF,West Ham,0.0,0,0,0,44,9
Vítezslav Jaros,GK,Liverpool,0.2,0,0,0,40,9
Wanya Marçal-Madivádua,MID,Leicester,0.0,0,0,0,45,9
Wes Burns,MID,Ipswich,1.5,55,0,1,49,9
Wes Foderingham,GK,West Ham,0.0,0,0,0,44,9
Wesley Fofana,DEF,Chelsea,1.2,90,1,1,45,9
Wilfred Ndidi,MID,Leicester,2.0,73,1,2,50,9
Will Alves,MID,Leicester,0.0,0,0,0,45,9
Will Dennis,GK,Bournemouth,0.0,0,0,0,40,9
Will Hughes,MID,Crystal Palace,0.8,68,0,2,49,9
Will Lankshear,FWD,Spurs,0.5,0,0,0,45,9
Will Smallbone,MID,Southampton,0.0,0,0,0,50,9
William Osula,FWD,Newcastle,0.2,1,0,1,50,9
William Saliba,DEF,Arsenal,0.0,0,0,0,60,9
Willy Boly,DEF,Nott'm Forest,0.0,0,0,0,43,9
Wilson Odobert,MID,Spurs,0.5,0,0,0,53,9
Wout Faes,DEF,Leicester,2.7,90,1,1,42,9
Yankuba Minteh,MID,Brighton,1.7,0,0,0,54,9
Yasin Ayari,MID,Brighton,1.3,90,1,2,50,9
Yehor Yarmoliuk,MID,Brentford,0.7,0,0,0,44,9
Yerson Mosquera,DEF,Wolves,0.0,0,0,0,40,9
Yoane Wissa,FWD,Brentford,3.7,90,1,10,59,9
Youri Tielemans,MID,Aston Villa,3.5,90,1,1,55,9
Youssef Ramalho Chermiti,FWD,Everton,0.0,0,0,0,49,9
Yunus Emre Konak,MID,Brentford,0.3,0,0,0,45,9
Yves Bissouma,MID,Spurs,3.7,86,1,2,49,9
Álex Moreno Lopera,DEF,Nott'm Forest,3.0,71,1,1,44,9
Ângelo Gabriel Borges Damaceno,MID,Chelsea,0.0,0,0,0,45,9
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,44,9
Łukasz Fabiański,GK,West Ham,1.0,90,1,3,40,9
Aaron Cresswell,DEF,West Ham,0.0,0,0,0,40,10
Aaron Hickey,DEF,Brentford,0.0,0,0,0,44,10
Aaron Ramsdale,GK,Southampton,4.2,90,1,9,44,10
Aaron Wan-Bissaka,DEF,West Ham,1.0,90,1,1,44,10
Abdoulaye Doucouré,MID,Everton,1.7,0,0,0,52,10
Abdul Fatawu,MID,Leicester,2.0,90,1,2,54,10
Adam Armstrong,FWD,Southampton,1.8,90,1,7,51,10
Adam Lallana,MID,Southampton,-0.2,45,1,1,50,10
Adam Smith,DEF,Bournemouth,0.3,90,1,2,45,10
Adam Webster,DEF,Brighton,0.0,0,0,0,43,10
Adam Wharton,MID,Crystal Palace,0.0,0,0,0,48,10
Adama Traoré,MID,Fulham,3.0,25,0,4,51,10
Adrian Mazilu,MID,Brighton,0.0,0,0,0,45,10
Alejandro Garnacho,MID,Man Utd,4.2,90,1,2,63,10
Alejo Véliz,FWD,Spurs,0.0,0,0,0,50,10
Alex Iwobi,MID,Fulham,5.0,90,1,2,55,10
Alex McCarthy,GK,Southampton,-0.5,0,0,0,44,10
Alex Mighten,MID,Nott'm Forest,0.0,0,0,0,45,10
Alex Murphy,DEF,Newcastle,-1.0,0,0,0,40,10
Alex Paulsen,GK,Bournemouth,0.0,0,0,0,40,10
Alex Scott,MID,Bournemouth,0.0,0,0,0,48,10
Alexander Isak,FWD,Newcastle,4.7,90,1,9,83,10
Alexis Mac Allister,MID,Liverpool,1.7,65,1,1,62,10
Alfie Devine,MID,Spurs,0.0,0,0,0,45,10
Alfie Gilchrist,DEF,Chelsea,0.0,0,0,0,40,10
Alfie Pond,DEF,Wolves,0.0,0,0,0,40,10
Alfie Whiteman,GK,Spurs,0.5,0,0,0,40,10
Ali Al-Hamadi,FWD,Ipswich,0.0,0,0,0,48,10
Alisson Ramses Becker,GK,Liverpool,0.0,0,0,0,54,10
Alphonse Areola,GK,West Ham,-0.3,0,0,0,44,10
Altay Bayindir,GK,Man Utd,-0.5,0,0,0,44,10
Amad Diallo,MID,Man Utd,-0.2,17,0,0,49,10
Amadou Onana,MID,Aston Villa,0.8,90,1,2,50,10
Amario Cozier-Duberry,MID,Brighton,0.0,0,0,0,45,10
Andreas Hoelgebaum Pereira,MID,Fulham,1.7,64,1,2,53,10
Andrew Moran,MID,Brighton,0.0,0,0,0,50,10
Andrew Omobamidele,DEF,Nott'm Forest,0.0,0,0,0,43,10
Andrew Robertson,DEF,Liverpool,2.0,0,0,0,60,10
Andrey Nascimento dos Santos,MID,Chelsea,0.0,0,0,0,45,10
André Onana,GK,Man Utd,1.2,90,1,2,50,10
André Trindade da Costa Neto,MID,Wolves,0.7,0,0,0,50,10
Andy Irving,MID,West Ham,0.3,11,0,1,48,10
Anthony Elanga,MID,Nott'm Forest,2.7,62,1,3,52,10
Anthony Gordon,MID,Newcastle,1.7,84,1,6,72,10
Antoine Semenyo,MID,Bournemouth,3.3,90,1,10,56,10
Antonee Robinson,DEF,Fulham,3.0,90,1,6,47,10
Antony Matheus dos Santos,MID,Man Utd,-0.1,0,0,0,57,10
Archie Gray,MID,Spurs,1.2,8,0,1,47,10
Arijanet Muric,GK,Ipswich,2.3,90,1,2,44,10
Armando Broja,FWD,Everton,0.0,0,0,0,54,10
Armel Bella-Kotchap,DEF,Southampton,-0.5,0,0,0,39,10
Asher Agbinone,MID,Crystal Palace,0.3,0,0,0,45,10
Ashley Phillips,DEF,Spurs,0.0,0,0,0,40,10
Ashley Young,DEF,Everton,5.2,90,1,2,45,10
Asmir Begovic,GK,Everton,0.5,0,0,0,40,10
Axel Disasi,DEF,Chelsea,0.5,0,0,0,43,10
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,40,10
Ayden Heaven,DEF,Arsenal,1.0,0,0,0,40,10
Bart Verbruggen,GK,Brighton,4.0,90,1,3,45,10
Bastien Meupiyou,DEF,Wolves,0.0,0,0,0,40,10
Ben Brereton Díaz,MID,Southampton,-0.5,0,0,0,51,10
Ben Chilwell,DEF,Chelsea,0.5,0,0,0,47,10
Ben Davies,DEF,Spurs,0.8,29,0,1,43,10
Ben Doak,MID,Liverpool,0.0,0,0,0,45,10
Ben Johnson,DEF,Ipswich,0.5,90,1,2,40,10
Ben Mee,DEF,Brentford,0.0,3,0,0,43,10
Ben Nelson,DEF,Leicester,0.0,0,0,0,40,10
Benicio Baker-Boaitey,MID,Brighton,0.0,0,0,0,45,10
Benjamin White,DEF,Arsenal,2.0,19,0,1,63,10
Benoît Badiashile,DEF,Chelsea,0.8,0,0,0,43,10
Bernardo Veiga de Carvalho e Silva,MID,Man City,3.3,90,1,2,65,10
Bernd Leno,GK,Fulham,3.3,90,1,2,50,10
Bilal El Khannouss,MID,Leicester,1.3,10,0,1,49,10
Billy Gilmour,MID,Brighton,0.0,0,0,0,50,10
Bobby Clark,MID,Liverpool,0.0,0,0,0,45,10
Bobby De Cordova-Reid,MID,Leicester,0.3,0,0,0,52,10
Boubacar Kamara,MID,Aston Villa,0.2,9,0,1,50,10
Boubacar Traoré,MID,Wolves,0.0,0,0,0,48,10
Boubakary Soumaré,MID,Leicester,0.3,19,0,1,44,10
Brajan Gruda,MID,Brighton,-0.3,14,0,1,54,10
Brandon Austin,GK,Spurs,0.5,0,0,0,40,10
Brennan Johnson,MID,Spurs,4.2,90,1,8,67,10
Bruno Borges Fernandes,MID,Man Utd,5.2,90,1,10,82,10
Bruno Guimarães Rodriguez Moura,MID,Newcastle,1.3,90,1,3,62,10
Bryan Gil Salvatierra,MID,Spurs,0.0,0,0,0,50,10
Bryan Mbeumo,MID,Brentford,6.7,86,1,3,78,10
Bukayo Saka,MID,Arsenal,4.7,90,1,2,101,10
Caleb Kporha,DEF,Crystal Palace,0.0,0,0,0,40,10
Caleb Okoli,DEF,Leicester,0.7,0,0,0,40,10
Caleb Wiley,DEF,Chelsea,0.0,0,0,0,40,10
Callum Hudson-Odoi,MID,Nott'm Forest,5.0,88,1,10,54,10
Callum Wilson,FWD,Newcastle,0.0,0,0,0,69,10
Calvin Bassey,DEF,Fulham,1.3,90,1,2,45,10
Cameron Archer,FWD,Southampton,3.8,90,1,2,50,10
Cameron Burgess,DEF,Ipswich,1.0,90,1,2,39,10
Cameron Humphreys,MID,Ipswich,0.0,0,0,0,45,10
Cameron Peupion,MID,Brighton,-1.0,0,0,0,45,10
Caoimhin Kelleher,GK,Liverpool,3.0,90,1,3,44,10
Carl Rushworth,GK,Brighton,0.0,0,0,0,40,10
Carlos Alcaraz Durán,MID,Southampton,0.0,0,0,0,49,10
Carlos Baleba,MID,Brighton,1.0,0,0,0,50,10
Carlos Henrique Casimiro,MID,Man Utd,3.8,90,1,1,48,10
Carlos Miguel dos Santos Pereira,GK,Nott'm Forest,0.0,0,0,0,43,10
Carlos Roberto Forbs Borges,MID,Wolves,0.7,0,0,0,55,10
Carlos Soler,MID,West Ham,0.7,45,0,1,50,10
Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,50,10
Carney Chukwuemeka,MID,Chelsea,0.5,0,0,0,48,10
Cesare Casadei,MID,Chelsea,0.5,0,0,0,45,10
Chadi Riad Dnanou,DEF,Crystal Palace,0.0,0,0,0,43,10
Charlie Taylor,DEF,Southampton,-0.2,0,0,0,39,10
Cheick Doucouré,MID,Crystal Palace,0.3,10,0,1,49,10
Chiedozie Ogbene,MID,Ipswich,0.0,0,0,0,50,10
Chris Mepham,DEF,Bournemouth,0.0,0,0,0,44,10
Chris Richards,DEF,Crystal Palace,0.0,0,0,0,44,10
Chris Wood,FWD,Nott'm Forest,6.8,78,1,7,64,10
Christian Eriksen,MID,Man Utd,0.6,0,0,0,54,10
Christian Nørgaard,MID,Brentford,2.7,90,1,5,48,10
Christian Walton,GK,Ipswich,0.0,0,0,0,44,10
Christopher Nkunku,MID,Chelsea,0.8,0,0,0,59,10
Cieran Slicker,GK,Ipswich,0.0,0,0,0,40,10
Cody Gakpo,FWD,Liverpool,5.0,90,1,9,71,10
Cole Palmer,MID,Chelsea,5.5,90,1,3,110,10
Conor Bradley,DEF,Liverpool,1.3,1,0,1,47,10
Conor Chaplin,MID,Ipswich,2.7,80,1,2,52,10
Conor Coady,DEF,Leicester,0.0,0,0,0,40,10
Conor Gallagher,MID,Chelsea,0.0,0,0,0,59,10
Conor Townsend,DEF,Ipswich,0.3,0,0,0,40,10
Corrie Ndaba,DEF,Ipswich,0.0,0,0,0,40,10
Craig Dawson,DEF,Wolves,2.0,90,1,1,44,10
Cristian Romero,DEF,Spurs,1.7,60,1,1,51,10
Crysencio Summerville,MID,West Ham,3.0,45,1,1,57,10
Curtis Jones,MID,Liverpool,7.3,24,0,4,53,10
Daichi Kamada,MID,Crystal Palace,1.3,90,1,2,51,10
Dan Burn,DEF,Newcastle,1.7,90,1,6,44,10
Dane Scarlett,FWD,Spurs,0.0,0,0,0,45,10
Dango Ouattara,MID,Bournemouth,0.2,0,0,0,50,10
Daniel Bentley,GK,Wolves,0.0,0,0,0,40,10
Daniel Castelo Podence,MID,Wolves,0.0,0,0,0,55,10
Daniel Iversen,GK,Leicester,0.0,0,0,0,40,10
Daniel Jebbison,FWD,Bournemouth,0.0,0,0,0,45,10
Daniel Muñoz,DEF,Crystal Palace,3.0,90,1,3,48,10
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0.0,0,0,0,47,10
Danny Ings,FWD,West Ham,2.7,0,0,0,50,10
Danny Ward,GK,Leicester,0.0,0,0,0,40,10
Danny Welbeck,FWD,Brighton,6.0,90,1,5,59,10
Dara O'Shea,DEF,Ipswich,1.0,90,1,2,40,10
Darwin Núñez Ribeiro,FWD,Liverpool,3.3,76,1,2,71,10
David Brooks,MID,Bournemouth,-0.3,12,0,1,49,10
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,54,10
David Ozoh,MID,Crystal Palace,0.0,0,0,0,45,10
David Raya Martin,GK,Arsenal,2.3,90,1,3,56,10
Dean Henderson,GK,Crystal Palace,4.3,90,1,2,44,10
Dean Huijsen,DEF,Bournemouth,-0.7,1,0,1,43,10
Declan Rice,MID,Arsenal,4.0,90,1,2,63,10
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.5,0,0,0,50,10
Dejan Kulusevski,MID,Spurs,5.5,90,1,5,63,10
Deniz Undav,FWD,Brighton,0.0,0,0,0,55,10
Destiny Udogie,DEF,Spurs,3.5,81,1,2,49,10
Diego Carlos Santos Silva,DEF,Aston Villa,0.2,30,0,0,45,10
Diogo Dalot Teixeira,DEF,Man Utd,0.5,90,1,1,51,10
Diogo Teixeira da Silva,MID,Liverpool,0.0,0,0,0,73,10
Djed Spence,DEF,Spurs,0.4,0,0,0,44,10
Dominic Calvert-Lewin,FWD,Everton,2.5,61,1,2,60,10
Dominic Solanke-Mitchell,FWD,Spurs,7.2,90,1,16,76,10
Dominik Szoboszlai,MID,Liverpool,2.3,65,1,2,64,10
Dwight McNeil,MID,Everton,2.8,90,1,2,58,10
Eberechi Eze,MID,Crystal Palace,0.0,0,0,0,67,10
Eddie Nketiah,FWD,Crystal Palace,1.7,83,1,2,59,10
Ederson Santana de Moraes,GK,Man City,4.3,90,1,2,55,10
Edson Álvarez Velázquez,MID,West Ham,0.3,46,1,-2,50,10
Elkan Baggott,DEF,Ipswich,0.0,0,0,0,40,10
Elliot Anderson,MID,Nott'm Forest,2.5,27,0,3,50,10
Emerson Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,45,10
Emerson Palmieri dos Santos,DEF,West Ham,0.7,78,1,1,44,10
Emil Krafth,DEF,Newcastle,-1.0,0,0,0,44,10
Emile Smith Rowe,MID,Fulham,3.0,81,1,2,57,10
Emiliano Buendía Stati,MID,Aston Villa,-0.2,0,0,0,53,10
Emiliano Martínez Romero,GK,Aston Villa,2.8,90,1,0,50,10
Emmanuel Dennis,FWD,Nott'm Forest,0.0,0,0,0,49,10
Endo Wataru,MID,Liverpool,1.7,13,0,1,47,10
Enes Ünal,FWD,Bournemouth,0.0,12,0,1,54,10
Enso González,MID,Wolves,0.0,0,0,0,45,10
Enzo Barrenechea,MID,Aston Villa,0.0,0,0,0,49,10
Enzo Fernández,MID,Chelsea,1.5,19,0,1,48,10
Eric da Silva Moreira,MID,Nott'm Forest,0.3,1,0,1,45,10
Erling Haaland,FWD,Man City,4.3,90,1,2,154,10
Ethan Brierley,MID,Brentford,0.0,0,0,0,45,10
Ethan Nwaneri,MID,Arsenal,2.0,29,0,1,45,10
Ethan Pinnock,DEF,Brentford,3.0,90,1,1,45,10
Ethan Wheatley,FWD,Man Utd,-0.5,0,0,0,45,10
Evan Ferguson,FWD,Brighton,2.0,2,0,1,55,10
Ezri Konsa Ngoyo,DEF,Aston Villa,0.2,90,1,0,45,10
Fabian Schär,DEF,Newcastle,1.3,90,1,5,54,10
Facundo Buonanotte,MID,Leicester,3.0,90,1,1,51,10
Facundo Pellistri Rebollo,MID,Man Utd,0.0,0,0,0,50,10
Federico Chiesa,MID,Liverpool,0.0,0,0,0,68,10
Felipe Rodrigues da Silva,DEF,Nott'm Forest,0.7,0,0,0,45,10
Ferdi Kadioglu,DEF,Brighton,3.8,86,1,6,45,10
Filip Jørgensen,GK,Chelsea,0.5,0,0,0,43,10
Filip Marschall,GK,Aston Villa,0.0,0,0,0,40,10
Flynn Downes,MID,Southampton,1.5,90,1,3,48,10
Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,5.7,77,1,7,59,10
Francisco Jorge Tomás Oliveira,MID,Wolves,0.0,0,0,0,45,10
Franco Umeh-Chibueze,MID,Crystal Palace,0.0,0,0,0,45,10
Frank Onyeka,MID,Brentford,0.0,0,0,0,49,10
Fraser Forster,GK,Spurs,0.5,0,0,0,44,10
Freddie Ladapo,FWD,Ipswich,0.0,0,0,0,45,10
Fábio Ferreira Vieira,MID,Arsenal,0.0,0,0,0,54,10
Fábio Freitas Gouveia Carvalho,MID,Brentford,1.0,17,0,1,48,10
Fábio Silva,FWD,Wolves,0.0,0,0,0,50,10
Gabriel Fernando de Jesus,FWD,Arsenal,1.7,19,0,1,68,10
Gabriel Martinelli Silva,MID,Arsenal,2.7,60,1,2,70,10
Gabriel dos Santos Magalhães,DEF,Arsenal,1.7,90,1,2,62,10
Garang Kuol,MID,Newcastle,-1.0,0,0,0,45,10
Gavin Bazunu,GK,Southampton,0.0,0,0,0,43,10
George Earthy,MID,West Ham,0.0,0,0,0,45,10
George Edmundson,DEF,Ipswich,0.0,0,0,0,40,10
George Hirst,FWD,Ipswich,4.0,15,0,0,54,10
Georginio Rutter,MID,Brighton,3.3,90,1,2,55,10
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,49,10
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,1.7,28,0,3,53,10
Guglielmo Vicario,GK,Spurs,2.8,90,1,2,50,10
Guido Rodríguez,MID,West Ham,1.3,45,1,0,49,10
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,49,10
Hamed Traorè,MID,Bournemouth,0.0,0,0,0,45,10
Hamza Choudhury,MID,Leicester,0.0,0,0,0,44,10
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,45,10
Harrison Armstrong,MID,Everton,0.5,0,0,0,45,10
Harrison Reed,MID,Fulham,0.3,0,0,0,48,10
Harry Amass,DEF,Man Utd,-0.5,0,0,0,40,10
Harry Clarke,DEF,Ipswich,0.0,0,0,0,40,10
Harry Maguire,DEF,Man Utd,-0.1,0,0,0,49,10
Harry Souttar,DEF,Leicester,0.0,0,0,0,40,10
Harry Toffolo,DEF,Nott'm Forest,0.0,0,0,0,43,10
Harry Wilson,MID,Fulham,5.0,8,0,13,52,10
Harry Winks,MID,Leicester,3.0,90,1,2,45,10
Harvey Barnes,MID,Newcastle,0.3,5,0,1,64,10
Harvey Davies,GK,Liverpool,1.0,0,0,0,40,10
Harvey Elliott,MID,Liverpool,0.0,0,0,0,52,10
Hugo Bueno López,DEF,Wolves,0.0,0,0,0,45,10
Hwang Hee-chan,MID,Wolves,0.0,0,0,0,61,10
Hwang Ui-jo,FWD,Nott'm Forest,0.0,0,0,0,45,10
Hákon Valdimarsson,GK,Brentford,0.0,0,0,0,40,10
Ian Maatsen,DEF,Aston Villa,-0.2,0,0,0,47,10
Ibrahim Osman,MID,Brighton,0.0,0,0,0,50,10
Ibrahim Sangaré,MID,Nott'm Forest,0.0,0,0,0,44,10
Ibrahima Konaté,DEF,Liverpool,2.0,45,1,1,53,10
Idrissa Gueye,MID,Everton,2.8,90,1,2,49,10
Igor Julio dos Santos de Paulo,DEF,Brighton,1.3,90,1,1,44,10
Igor Thiago Nascimento Rodrigues,FWD,Brentford,0.0,0,0,0,59,10
Iliman Ndiaye,FWD,Everton,4.8,61,1,2,54,10
Ilkay Gündogan,MID,Man City,3.7,84,1,5,65,10
Illia Zabarnyi,DEF,Bournemouth,2.3,90,1,2,44,10
Imari Samuels,DEF,Brighton,-1.0,0,0,0,40,10
Isaac Hayden,MID,Newcastle,-1.0,0,0,0,45,10
Ismaïla Sarr,MID,Crystal Palace,2.0,89,1,2,57,10
Ismeal Kabia,MID,Arsenal,1.0,0,0,0,45,10
Issa Diop,DEF,Fulham,0.0,0,0,0,44,10
Issa Kaboré,DEF,Man City,0.0,0,0,0,45,10
Ivan Toney,FWD,Brentford,0.0,0,0,0,73,10
Jack Clarke,MID,Ipswich,1.3,16,0,1,55,10
Jack Fletcher,MID,Man Utd,-0.5,0,0,0,45,10
Jack Grealish,MID,Man City,0.0,0,0,0,64,10
Jack Harrison,MID,Everton,2.5,28,0,1,53,10
Jack Hinshelwood,MID,Brighton,0.3,87,1,2,50,10
Jack Stephens,DEF,Southampton,2.2,78,1,6,40,10
Jack Taylor,MID,Ipswich,0.0,0,0,0,48,10
Jacob Greaves,DEF,Ipswich,0.0,0,0,0,41,10
Jacob Murphy,MID,Newcastle,0.0,0,0,0,51,10
Jacob Ramsey,MID,Aston Villa,2.2,80,1,2,54,10
Jacob Wright,MID,Man City,2.1,0,0,0,45,10
Jaden Philogene,MID,Aston Villa,-0.8,9,0,1,53,10
Jadon Sancho,MID,Chelsea,0.0,0,0,0,63,10
Jahmai Simpson-Pusey,DEF,Man City,2.2,0,0,0,40,10
Jaidon Anthony,MID,Bournemouth,0.0,0,0,0,45,10
Jake O'Brien,DEF,Everton,0.5,0,0,0,47,10
Jakub Kiwior,DEF,Arsenal,1.3,0,0,0,48,10
Jakub Moder,MID,Brighton,-0.7,3,0,1,44,10
Jakub Stolarczyk,GK,Leicester,0.0,0,0,0,40,10
Jamaal Lascelles,DEF,Newcastle,0.0,0,0,0,45,10
Jamal Lewis,DEF,Newcastle,0.0,0,0,0,40,10
James Bree,DEF,Southampton,-0.2,0,0,0,39,10
James Garner,MID,Everton,0.0,0,0,0,50,10
James Hill,DEF,Bournemouth,-1.0,0,0,0,40,10
James Justin,DEF,Leicester,0.7,0,0,0,46,10
James Maddison,MID,Spurs,4.5,8,0,6,76,10
James McAtee,MID,Man City,1.0,0,0,0,47,10
James McConnell,MID,Liverpool,1.0,0,0,0,44,10
James Milner,MID,Brighton,0.0,0,0,0,50,10
James Tarkowski,DEF,Everton,3.2,90,1,1,48,10
James Ward-Prowse,MID,Nott'm Forest,0.0,0,0,0,62,10
Jamie Vardy,FWD,Leicester,6.3,90,1,5,57,10
Jan Bednarek,DEF,Southampton,2.2,90,1,5,40,10
Jan Paul van Hecke,DEF,Brighton,0.0,90,1,1,45,10
Jannik Vestergaard,DEF,Leicester,0.7,90,1,2,40,10
Jarell Quansah,DEF,Liverpool,1.0,0,0,0,40,10
Jarrad Branthwaite,DEF,Everton,1.2,2,0,1,48,10
Jarrod Bowen,MID,West Ham,3.7,90,1,2,74,10
Jason Steele,GK,Brighton,-1.0,0,0,0,43,10
Jay Stansfield,FWD,Fulham,0.0,0,0,0,50,10
Jayce Fitzgerald,MID,Man Utd,0.6,0,0,0,45,10
Jayden Meghoma,DEF,Brentford,0.0,0,0,0,40,10
Jean-Clair Todibo,DEF,West Ham,0.7,90,1,1,44,10
Jean-Philippe Mateta,FWD,Crystal Palace,3.7,90,1,2,73,10
Jean-Ricner Bellegarde,MID,Wolves,0.7,27,0,1,50,10
Jefferson Lerma Solís,MID,Crystal Palace,0.0,0,0,0,48,10
Jeffrey Schlupp,MID,Crystal Palace,0.7,1,0,1,47,10
Jens Cajuste,MID,Ipswich,0.7,9,0,0,45,10
Jenson Metcalfe,MID,Everton,0.0,0,0,0,45,10
Jeremy Sarmiento Morante,MID,Brighton,0.0,0,0,0,49,10
Jesper Lindstrøm,MID,Everton,1.5,87,1,2,51,10
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,45,10
Jhon Durán,FWD,Aston Villa,0.5,21,0,1,61,10
Joachim Andersen,DEF,Fulham,0.0,90,1,2,43,10
Joe Aribo,MID,Southampton,3.2,45,0,1,49,10
Joe Gauci,GK,Aston Villa,-0.5,0,0,0,40,10
Joe Gomez,DEF,Liverpool,1.7,45,0,1,48,10
Joe Hodge,MID,Wolves,0.0,0,0,0,45,10
Joe Lumley,GK,Southampton,-0.5,0,0,0,40,10
Joe White,MID,Newcastle,0.0,0,0,0,45,10
Joe Willock,MID,Newcastle,0.3,64,1,2,48,10
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,45,10
Joel Ward,DEF,Crystal Palace,0.0,0,0,0,43,10
Joelinton Cássio Apolinário de Lira,MID,Newcastle,1.3,90,1,3,60,10
John McGinn,MID,Aston Villa,1.2,80,1,2,52,10
John Ruddy,GK,Newcastle,-1.0,0,0,0,40,10
John Stones,DEF,Man City,4.3,0,0,0,53,10
Jonathan Panzo,DEF,Nott'm Forest,0.0,0,0,0,40,10
Jonny Evans,DEF,Man Utd,-0.2,0,0,0,44,10
Jordan Ayew,MID,Leicester,4.3,4,0,7,52,10
Jordan Pickford,GK,Everton,3.8,90,1,2,49,10
Jorge Cuenca Barreno,DEF,Fulham,0.3,0,0,0,44,10
Jorge Luiz Frello Filho,MID,Arsenal,1.0,4,0,0,48,10
Josh Bowler,MID,Nott'm Forest,0.0,0,0,0,45,10
Josh Dasilva,MID,Brentford,0.0,0,0,0,48,10
Josh King,MID,Fulham,0.0,0,0,0,45,10
Josh Nichols,DEF,Arsenal,1.0,0,0,0,40,10
Joshua Zirkzee,FWD,Man Utd,1.5,6,0,1,67,10
José Malheiro de Sá,GK,Wolves,2.0,90,1,2,43,10
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,53,10
João Félix Sequeira,MID,Chelsea,0.5,0,0,0,61,10
João Neves Virgínia,GK,Everton,0.5,0,0,0,40,10
João Pedro Ferreira Silva,MID,Nott'm Forest,0.8,27,0,1,59,10
João Pedro Junqueira de Jesus,FWD,Brighton,-1.0,0,0,0,54,10
João Victor Gomes da Silva,MID,Wolves,4.3,90,1,10,49,10
Joël Veltman,DEF,Brighton,2.0,75,1,1,45,10
Joško Gvardiol,DEF,Man City,7.3,90,1,7,62,10
Juan Larios López,DEF,Southampton,-0.5,0,0,0,40,10
Julio Enciso,MID,Brighton,-0.3,0,0,0,54,10
Julián Araujo Zúñiga,DEF,Bournemouth,-0.7,0,0,0,44,10
Julián Álvarez,FWD,Man City,0.0,0,0,0,70,10
Jurriën Timber,DEF,Arsenal,2.0,70,1,1,55,10
Justin Devenny,MID,Crystal Palace,0.0,0,0,0,45,10
Justin Kluivert,MID,Bournemouth,4.3,77,1,3,53,10
Jérémy Doku,MID,Man City,0.0,5,0,1,63,10
Jørgen Strand Larsen,FWD,Wolves,6.0,90,1,8,55,10
Kacper Kozłowski,MID,Brighton,0.0,0,0,0,45,10
Kadan Young,MID,Aston Villa,-0.5,0,0,0,45,10
Kaden Rodney,MID,Crystal Palace,0.0,0,0,0,45,10
Kaelan Casey,DEF,West Ham,0.0,0,0,0,40,10
Kai Havertz,FWD,Arsenal,2.7,90,1,1,81,10
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,40,10
Kalvin Phillips,MID,Ipswich,1.0,76,1,-1,49,10
Kamaldeen Sulemana,MID,Southampton,0.2,0,0,0,50,10
Karl Hein,GK,Arsenal,0.0,0,0,0,40,10
Kasey McAteer,MID,Leicester,0.3,19,0,1,48,10
Keane Lewis-Potter,MID,Brentford,3.3,72,1,3,50,10
Kenny Tete,DEF,Fulham,1.7,72,1,2,45,10
Kepa Arrizabalaga,GK,Bournemouth,0.0,0,0,0,45,10
Kevin De Bruyne,MID,Man City,0.0,0,0,0,94,10
Kevin Mbabu,DEF,Fulham,0.0,0,0,0,40,10
Kevin Schade,MID,Brentford,1.3,18,0,1,52,10
Ki-Jana Hoever,DEF,Wolves,0.0,0,0,0,40,10
Kieran Tierney,DEF,Arsenal,0.0,0,0,0,43,10
