name,position,team,xP,minutes,starts,total_points,value,gw
Tom Heaton,GK,Man Utd,0.0,0,0,0,39,32
Lucas Bergvall,MID,Spurs,0.0,35,0,1,44,32
Lesley Ugochukwu,MID,Southampton,0.0,90,1,2,44,32
Charlie Tasker,DEF,Brighton,0.0,0,0,0,40,32
Evan Ferguson,FWD,West Ham,0.0,0,0,0,55,32
Christian Eriksen,MID,Man Utd,0.0,90,1,2,52,32
Nasser Djiga,DEF,Wolves,0.0,0,0,0,45,32
Tyrique George,MID,Chelsea,0.0,0,0,0,45,32
Danny Ings,FWD,West Ham,0.0,0,0,0,49,32
Jean-Ricner Bellegarde,MID,Wolves,0.0,41,1,1,49,32
Tim Ream,DEF,Fulham,0.0,0,0,0,45,32
Benoît Badiashile,DEF,Chelsea,0.0,0,0,0,42,32
Radu Drăgușin,DEF,Spurs,0.0,0,0,0,43,32
Jack Stephens,DEF,Southampton,0.0,90,1,1,40,32
Mateo Kovačić,MID,Man City,0.0,86,1,10,54,32
Nicolás Domínguez,MID,Nott'm Forest,0.0,74,1,3,48,32
Ben Doak,MID,Liverpool,0.0,0,0,0,45,32
Phil Foden,MID,Man City,0.0,0,0,0,92,32
Mason Mount,MID,Man Utd,0.0,35,0,1,63,32
Gabriel Martinelli Silva,MID,Arsenal,0.0,90,1,2,65,32
Yasin Ayari,MID,Brighton,0.0,90,1,2,50,32
Callum Olusesi,MID,Spurs,0.0,0,0,0,45,32
Mikel Merino,MID,Arsenal,0.0,15,0,1,61,32
Jamaldeen Jimoh,MID,Aston Villa,0.0,0,0,0,45,32
Facundo Buonanotte,MID,Leicester,0.0,0,0,0,45,32
Caoimhin Kelleher,GK,Liverpool,0.0,0,0,0,40,32
Odeluga Offiah,DEF,Brighton,0.0,0,0,0,40,32
Lino da Cruz Sousa,DEF,Aston Villa,0.0,0,0,0,40,32
Amario Cozier-Duberry,MID,Brighton,0.0,0,0,0,45,32
Emerson Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,45,32
Kai Havertz,FWD,Arsenal,0.0,0,0,0,77,32
Scott Carson,GK,Man City,0.0,0,0,0,39,32
Ethan Brierley,MID,Brentford,0.0,0,0,0,44,32
Andrey Nascimento dos Santos,MID,Chelsea,0.0,0,0,0,45,32
Rico Henry,DEF,Brentford,0.0,0,0,0,43,32
Mateusz Lis,GK,Southampton,0.0,0,0,0,40,32
Yoane Wissa,FWD,Brentford,0.0,90,1,9,65,32
Daniel Iversen,GK,Leicester,0.0,0,0,0,39,32
Kevin Danso,DEF,Spurs,0.0,0,0,0,44,32
Mads Hermansen,GK,Leicester,0.0,90,1,1,44,32
Rob Holding,DEF,Crystal Palace,0.0,0,0,0,42,32
Rob Holding,DEF,Crystal Palace,0.0,0,0,0,42,32
Ismaïla Sarr,MID,Crystal Palace,0.0,90,1,5,58,32
Ismaïla Sarr,MID,Crystal Palace,0.0,75,1,2,58,32
Jarrod Bowen,MID,West Ham,0.0,90,1,2,75,32
Mark O’Mahony,FWD,Brighton,0.0,0,0,0,45,32
Ryan Sessegnon,DEF,Fulham,0.0,56,1,1,41,32
Josh Dasilva,MID,Brentford,0.0,0,0,0,48,32
Jadon Sancho,MID,Chelsea,0.0,22,0,6,62,32
Sam Johnstone,GK,Wolves,0.0,0,0,0,41,32
Jonny Evans,DEF,Man Utd,0.0,0,0,0,44,32
Mohamed Salah,MID,Liverpool,0.0,84,1,6,138,32
Federico Chiesa,MID,Liverpool,0.0,0,0,0,68,32
Timothy Castagne,DEF,Fulham,0.0,90,1,2,42,32
Tariq Lamptey,DEF,Brighton,0.0,0,0,0,44,32
Ola Aina,DEF,Nott'm Forest,0.0,0,0,0,52,32
Taiwo Awoniyi,FWD,Nott'm Forest,0.0,0,0,0,55,32
Leandro Trossard,MID,Arsenal,0.0,90,1,2,67,32
Jacob Greaves,DEF,Ipswich,0.0,0,0,0,39,32
Issa Kaboré,DEF,Man City,0.0,0,0,0,45,32
Alfie Whiteman,GK,Spurs,0.0,0,0,0,39,32
Séamus Coleman,DEF,Everton,0.0,0,0,0,43,32
Fabian Schär,DEF,Newcastle,0.0,90,1,2,55,32
Fabian Schär,DEF,Newcastle,0.0,90,1,14,55,32
Nicolas Jackson,FWD,Chelsea,0.0,86,1,1,77,32
Joe White,MID,Newcastle,0.0,0,0,0,45,32
Joe White,MID,Newcastle,0.0,0,0,0,45,32
Jamie Vardy,FWD,Leicester,0.0,60,1,2,53,32
Miguel Almirón Rejala,MID,Newcastle,0.0,0,0,0,54,32
Miguel Almirón Rejala,MID,Newcastle,0.0,0,0,0,54,32
James Garner,MID,Everton,0.0,90,1,3,49,32
Marcus Tavernier,MID,Bournemouth,0.0,25,0,1,54,32
Lewis Dobbin,MID,Aston Villa,0.0,0,0,0,50,32
Chido Obi-Martin,FWD,Man Utd,0.0,0,0,0,45,32
Viljami Sinisalo,GK,Aston Villa,0.0,0,0,0,40,32
Omari Kellyman,MID,Chelsea,0.0,0,0,0,43,32
Jayce Fitzgerald,MID,Man Utd,0.0,0,0,0,45,32
Daniel Castelo Podence,MID,Wolves,0.0,0,0,0,55,32
Martial Godo,MID,Fulham,0.0,0,0,0,44,32
Harrison Reed,MID,Fulham,0.0,0,0,0,47,32
Guido Rodríguez,MID,West Ham,0.0,0,0,0,48,32
Will Alves,MID,Leicester,0.0,0,0,0,44,32
Carlos Baleba,MID,Brighton,0.0,90,1,2,50,32
James Hill,DEF,Bournemouth,0.0,0,0,0,39,32
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,54,32
Ryan Fraser,MID,Southampton,0.0,0,0,0,48,32
Ângelo Gabriel Borges Damaceno,MID,Chelsea,0.0,0,0,0,45,32
Nathan Patterson,DEF,Everton,0.0,0,0,0,44,32
Robin Olsen,GK,Aston Villa,0.0,0,0,0,45,32
Malachi Hardy,DEF,Spurs,0.0,0,0,0,40,32
Mathias Jensen,MID,Brentford,0.0,10,0,1,53,32
Bart Verbruggen,GK,Brighton,0.0,90,1,2,45,32
Dango Ouattara,MID,Bournemouth,0.0,90,1,3,48,32
Emmanuel Agbadou,DEF,Wolves,0.0,90,1,1,40,32
Emmanuel Dennis,FWD,Nott'm Forest,0.0,0,0,0,49,32
Yehor Yarmoliuk,MID,Brentford,0.0,21,0,0,43,32
Julián Álvarez,FWD,Man City,0.0,0,0,0,70,32
Tyler Dibling,MID,Southampton,0.0,45,0,1,44,32
Paul Onuachu,FWD,Southampton,0.0,45,1,1,49,32
Bobby Clark,MID,Liverpool,0.0,0,0,0,45,32
Amara Nallo,DEF,Liverpool,0.0,0,0,0,40,32
Kieran Tierney,DEF,Arsenal,0.0,61,1,6,43,32
Orel Mangala,MID,Everton,0.0,0,0,0,50,32
Darwin Núñez Ribeiro,FWD,Liverpool,0.0,0,0,0,70,32
Josh Bowler,MID,Nott'm Forest,0.0,0,0,0,45,32
Marco Alexandre Saraiva da Silva,AM,Fulham,0.0,0,0,0,11,32
Sugawara Yukinari,DEF,Southampton,0.0,8,0,1,42,32
Aaron Wan-Bissaka,DEF,West Ham,0.0,90,1,1,45,32
Mathys Tel,MID,Spurs,0.0,90,1,9,58,32
Pep Guardiola,AM,Man City,0.0,0,0,11,15,32
Bobby De Cordova-Reid,MID,Leicester,0.0,1,0,1,52,32
Manuel Ugarte,MID,Man Utd,0.0,90,1,1,49,32
Nathan Broadhead,MID,Ipswich,0.0,14,0,1,49,32
Matheus Luiz Nunes,MID,Man City,0.0,0,0,0,49,32
Ben Broggio,MID,Aston Villa,0.0,0,0,0,45,32
Jake O'Brien,DEF,Everton,0.0,90,1,6,45,32
Cameron Peupion,MID,Brighton,0.0,0,0,0,44,32
Felipe Rodrigues da Silva,DEF,Nott'm Forest,0.0,0,0,0,45,32
Kosta Nedeljković,DEF,Aston Villa,0.0,0,0,0,39,32
Jay Stansfield,FWD,Fulham,0.0,0,0,0,50,32
Dominic Sadi,MID,Bournemouth,0.0,0,0,0,45,32
Nikola Milenković,DEF,Nott'm Forest,0.0,90,1,2,51,32
Sepp van den Berg,DEF,Brentford,0.0,90,1,2,41,32
Kevin Mbabu,DEF,Fulham,0.0,0,0,0,40,32
Malang Sarr,DEF,Chelsea,0.0,0,0,0,45,32
Jarrad Branthwaite,DEF,Everton,0.0,90,1,5,48,32
Ferdi Kadioglu,DEF,Brighton,0.0,0,0,0,44,32
Mats Wieffer,MID,Brighton,0.0,0,0,0,47,32
Kyle Walker,DEF,Man City,0.0,0,0,0,51,32
Shea Charles,MID,Southampton,0.0,0,0,0,45,32
Samuel Edozie,MID,Southampton,0.0,0,0,0,49,32
Robert Sánchez,GK,Chelsea,0.0,90,1,1,45,32
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,50,32
Sergio Reguilón,DEF,Spurs,0.0,0,0,0,41,32
Asmir Begovic,GK,Everton,0.0,0,0,0,40,32
Martin Sherif,FWD,Everton,0.0,0,0,0,45,32
Conor Townsend,DEF,Ipswich,0.0,28,0,1,39,32
Ricardo Barbosa Pereira,DEF,Leicester,0.0,29,0,1,41,32
Massimo Luongo,MID,Ipswich,0.0,0,0,0,43,32
Harvey Elliott,MID,Liverpool,0.0,0,0,0,52,32
Garang Kuol,MID,Newcastle,0.0,0,0,0,44,32
Garang Kuol,MID,Newcastle,0.0,0,0,0,44,32
Rúben Gato Alves Dias,DEF,Man City,0.0,90,1,1,54,32
Romelu Lukaku Bolingoli,FWD,Chelsea,0.0,0,0,0,63,32
Jack Moorhouse,MID,Man Utd,0.0,0,0,0,45,32
Joe Knight,MID,Brighton,0.0,0,0,0,45,32
Ben Chilwell,DEF,Crystal Palace,0.0,27,0,1,46,32
Ben Chilwell,DEF,Crystal Palace,0.0,0,0,0,46,32
George Hirst,FWD,Ipswich,0.0,70,1,2,54,32
Daniel Jebbison,FWD,Bournemouth,0.0,0,0,0,45,32
Tyrick Mitchell,DEF,Crystal Palace,0.0,62,1,0,48,32
Tyrick Mitchell,DEF,Crystal Palace,0.0,90,1,0,48,32
Shumaira Mheuka,FWD,Chelsea,0.0,0,0,0,45,32
Myles Peart-Harris,MID,Brentford,0.0,0,0,0,45,32
Mahmoud Dahoud,MID,Brighton,0.0,0,0,0,49,32
Jonathan Panzo,DEF,Nott'm Forest,0.0,0,0,0,40,32
Nico O'Reilly,MID,Man City,0.0,90,1,8,49,32
Aaron Ramsdale,GK,Southampton,0.0,90,1,16,44,32
Moussa Diaby,MID,Aston Villa,0.0,0,0,0,65,32
Micky van de Ven,DEF,Spurs,0.0,0,0,0,45,32
Igor Thiago Nascimento Rodrigues,FWD,Brentford,0.0,0,0,0,59,32
Kaden Rodney,MID,Crystal Palace,0.0,0,0,0,45,32
Kaden Rodney,MID,Crystal Palace,0.0,0,0,0,45,32
Callum Hudson-Odoi,MID,Nott'm Forest,0.0,90,1,2,52,32
Armel Bella-Kotchap,DEF,Southampton,0.0,0,0,0,39,32
Rodrigo Martins Gomes,MID,Wolves,0.0,20,0,1,51,32
Jack Henry-Francis,MID,Arsenal,0.0,0,0,0,45,32
Lamare Bogarde,DEF,Aston Villa,0.0,0,0,0,39,32
Noussair Mazraoui,DEF,Man Utd,0.0,77,1,0,42,32
Cameron Archer,FWD,Southampton,0.0,60,1,2,49,32
Max Kinsey,DEF,Bournemouth,0.0,0,0,0,40,32
Ezri Konsa Ngoyo,DEF,Aston Villa,0.0,90,1,7,44,32
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,40,32
Pedro Porro,DEF,Spurs,0.0,0,0,0,53,32
Harry Howell,MID,Brighton,0.0,0,0,0,45,32
Alfie Devine,MID,Spurs,0.0,0,0,0,45,32
Elkan Baggott,DEF,Ipswich,0.0,0,0,0,40,32
Erling Haaland,FWD,Man City,0.0,0,0,0,148,32
Joachim Kayi-Sanda,DEF,Southampton,0.0,0,0,0,40,32
Leif Davis,DEF,Ipswich,0.0,61,1,2,43,32
Harry Amass,DEF,Man Utd,0.0,54,1,0,40,32
Tom Edozie,MID,Wolves,0.0,0,0,0,45,32
Jahmai Simpson-Pusey,DEF,Man City,0.0,0,0,0,40,32
Virgil van Dijk,DEF,Liverpool,0.0,90,1,9,65,32
Bilal El Khannouss,MID,Leicester,0.0,90,1,5,48,32
Konstantinos Mavropanos,DEF,West Ham,0.0,90,1,1,43,32
Matt Turner,GK,Crystal Palace,0.0,0,0,0,39,32
Matt Turner,GK,Crystal Palace,0.0,0,0,0,39,32
Juan Larios López,DEF,Southampton,0.0,0,0,0,39,32
Harry Toffolo,DEF,Nott'm Forest,0.0,0,0,0,42,32
Toby Collyer,MID,Man Utd,0.0,0,0,0,45,32
Asher Agbinone,MID,Crystal Palace,0.0,0,0,0,45,32
Asher Agbinone,MID,Crystal Palace,0.0,0,0,0,45,32
Kadan Young,MID,Aston Villa,0.0,0,0,0,44,32
Caleb Wiley,DEF,Chelsea,0.0,0,0,0,40,32
Ethan Pinnock,DEF,Brentford,0.0,0,0,0,44,32
William Saliba,DEF,Arsenal,0.0,90,1,2,65,32
Altay Bayindir,GK,Man Utd,0.0,90,1,0,43,32
Rodrigo Bentancur,MID,Spurs,0.0,35,0,1,49,32
Dominic Solanke-Mitchell,FWD,Spurs,0.0,74,1,2,73,32
Chris Richards,DEF,Crystal Palace,0.0,90,1,6,44,32
Chris Richards,DEF,Crystal Palace,0.0,90,1,0,44,32
Rayan Aït-Nouri,DEF,Wolves,0.0,69,1,14,48,32
Andrés García,DEF,Aston Villa,0.0,5,0,1,45,32
James Justin,DEF,Leicester,0.0,90,1,1,41,32
Joshua Zirkzee,FWD,Man Utd,0.0,54,1,1,65,32
Martin Ødegaard,MID,Arsenal,0.0,28,0,0,82,32
Cesare Casadei,MID,Chelsea,0.0,0,0,0,44,32
Jaden Philogene,MID,Ipswich,0.0,4,0,1,53,32
Mario Lemina,MID,Wolves,0.0,0,0,0,48,32
Hubert Graczyk,GK,Man Utd,0.0,0,0,0,40,32
Jack Fletcher,MID,Man Utd,0.0,0,0,0,45,32
Josh Acheampong,DEF,Chelsea,0.0,0,0,0,40,32
Adam Wharton,MID,Crystal Palace,0.0,79,1,5,47,32
Adam Wharton,MID,Crystal Palace,0.0,33,0,1,47,32
Omar Marmoush,FWD,Man City,0.0,81,1,7,76,32
Luis Sinisterra,MID,Bournemouth,0.0,0,0,0,48,32
Michael Keane,DEF,Everton,0.0,0,0,0,38,32
Ben Godfrey,DEF,Ipswich,0.0,0,0,0,40,32
Omar Richards,DEF,Nott'm Forest,0.0,0,0,0,45,32
Álex Moreno Lopera,DEF,Nott'm Forest,0.0,90,1,2,42,32
Ezra Mayers,DEF,West Ham,0.0,0,0,0,40,32
Stephy Mavididi,MID,Leicester,0.0,90,1,9,50,32
Anthony Gordon,MID,Newcastle,0.0,12,0,1,74,32
Anthony Gordon,MID,Newcastle,0.0,28,0,1,74,32
Diego Carlos Santos Silva,DEF,Aston Villa,0.0,0,0,0,45,32
Facundo Pellistri Rebollo,MID,Man Utd,0.0,0,0,0,50,32
Trent Alexander-Arnold,DEF,Liverpool,0.0,0,0,0,72,32
Josh King,MID,Fulham,0.0,0,0,0,44,32
Matt O'Riley,MID,Brighton,0.0,69,1,5,55,32
Wanya Marçal-Madivádua,MID,Leicester,0.0,0,0,0,45,32
Jamal Lewis,DEF,Newcastle,0.0,0,0,0,40,32
Jamal Lewis,DEF,Newcastle,0.0,0,0,0,40,32
Nuno Herlander Simões Espírito Santo,AM,Nott'm Forest,0.0,0,0,0,11,32
Jørgen Strand Larsen,FWD,Wolves,0.0,69,1,6,54,32
Jack Harrison,MID,Everton,0.0,89,1,3,52,32
Benjamin Arthur,DEF,Brentford,0.0,0,0,0,40,32
Riccardo Calafiori,DEF,Arsenal,0.0,0,0,0,58,32
Luke Cundle,MID,Wolves,0.0,0,0,0,45,32
Jan Bednarek,DEF,Southampton,0.0,90,1,0,40,32
André Onana,GK,Man Utd,0.0,0,0,0,49,32
Odsonne Edouard,FWD,Leicester,0.0,0,0,0,51,32
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,49,32
Lewis O'Brien,MID,Nott'm Forest,0.0,0,0,0,50,32
Bukayo Saka,MID,Arsenal,0.0,27,0,1,104,32
Alex Mighten,MID,Nott'm Forest,0.0,0,0,0,45,32
Jacob Slater,DEF,Brighton,0.0,0,0,0,40,32
Vítor Manuel de Oliveira Lopes Pereira,AM,Wolves,0.0,0,0,10,8,32
Djed Spence,DEF,Spurs,0.0,90,1,-2,44,32
Hamza Choudhury,MID,Leicester,0.0,0,0,0,44,32
Wesley Fofana,DEF,Chelsea,0.0,0,0,0,43,32
Kieran McKenna,AM,Ipswich,0.0,0,0,10,5,32
Lucas Digne,DEF,Aston Villa,0.0,0,0,0,45,32
Joe Aribo,MID,Southampton,0.0,0,0,0,49,32
Killian Cahill,GK,Brighton,0.0,0,0,0,39,32
Fábio Ferreira Vieira,MID,Arsenal,0.0,0,0,0,54,32
Guglielmo Vicario,GK,Spurs,0.0,90,1,0,48,32
Ruben Filipe Marques Diogo Amorim,AM,Man Utd,0.0,0,0,1,8,32
Tony Yogane,MID,Brentford,0.0,0,0,0,45,32
Ben Winterburn,MID,Bournemouth,0.0,0,0,0,45,32
Nathan Fraser,FWD,Wolves,0.0,0,0,0,45,32
Christian Walton,GK,Ipswich,0.0,0,0,0,43,32
Matthijs de Ligt,DEF,Man Utd,0.0,0,0,0,48,32
Jack Hinshelwood,MID,Brighton,0.0,90,1,2,49,32
Antoine Semenyo,MID,Bournemouth,0.0,88,1,10,57,32
Marshall Munetsi,MID,Wolves,0.0,90,1,5,50,32
Will Dennis,GK,Bournemouth,0.0,0,0,0,39,32
Omari Giraud-Hutchinson,MID,Ipswich,0.0,0,0,0,52,32
Dane Scarlett,FWD,Spurs,0.0,0,0,0,44,32
Joe Lumley,GK,Southampton,0.0,0,0,0,40,32
Dwight McNeil,MID,Everton,0.0,1,0,4,51,32
Kim Ji-soo,DEF,Brentford,0.0,0,0,0,39,32
Franco Umeh-Chibueze,MID,Crystal Palace,0.0,0,0,0,44,32
Franco Umeh-Chibueze,MID,Crystal Palace,0.0,0,0,0,44,32
Andy Irving,MID,West Ham,0.0,0,0,0,47,32
Karl Hein,GK,Arsenal,0.0,0,0,0,40,32
Nathaniel Clyne,DEF,Crystal Palace,0.0,27,0,1,43,32
Nathaniel Clyne,DEF,Crystal Palace,0.0,0,0,0,43,32
Saša Lukić,MID,Fulham,0.0,84,1,2,48,32
Kevin De Bruyne,MID,Man City,0.0,86,1,12,93,32
Godwill Kukonki,DEF,Man Utd,0.0,0,0,0,40,32
Norberto Murara Neto,GK,Arsenal,0.0,0,0,0,41,32
Tyrell Malacia,DEF,Man Utd,0.0,0,0,0,44,32
Lucas Tolentino Coelho de Lima,MID,West Ham,0.0,90,1,1,57,32
Lewis Dunk,DEF,Brighton,0.0,90,1,0,42,32
Jayden Danns,FWD,Liverpool,0.0,0,0,0,45,32
Mason Holgate,DEF,Everton,0.0,0,0,0,40,32
Kurt Zouma,DEF,West Ham,0.0,0,0,0,44,32
Sékou Mara,FWD,Southampton,0.0,0,0,0,50,32
Joseph O'Brien-Whitmarsh,MID,Southampton,0.0,0,0,0,45,32
Antony Matheus dos Santos,MID,Man Utd,0.0,0,0,0,57,32
Dara O'Shea,DEF,Ipswich,0.0,90,1,1,39,32
Kalvin Phillips,MID,Ipswich,0.0,0,0,0,48,32
Ibrahima Konaté,DEF,Liverpool,0.0,90,1,2,53,32
Chadi Riad Dnanou,DEF,Crystal Palace,0.0,0,0,0,43,32
Chadi Riad Dnanou,DEF,Crystal Palace,0.0,0,0,0,43,32
Freddie Ladapo,FWD,Ipswich,0.0,0,0,0,45,32
Levi Colwill,DEF,Chelsea,0.0,90,1,1,44,32
Nick Pope,GK,Newcastle,0.0,90,1,3,49,32
Nick Pope,GK,Newcastle,0.0,90,1,12,49,32
Jorge Luiz Frello Filho,MID,Arsenal,0.0,90,1,2,46,32
Oliwier Zych,GK,Aston Villa,0.0,0,0,0,40,32
Luke Woolfenden,DEF,Ipswich,0.0,0,0,0,39,32
Łukasz Fabiański,GK,West Ham,0.0,0,0,0,40,32
Idrissa Gueye,MID,Everton,0.0,90,1,2,48,32
Joe Gomez,DEF,Liverpool,0.0,0,0,0,47,32
Dominic Calvert-Lewin,FWD,Everton,0.0,0,0,0,54,32
Yerson Mosquera,DEF,Wolves,0.0,0,0,0,38,32
Sil Swinkels,DEF,Aston Villa,0.0,0,0,0,40,32
Konstantinos Tsimikas,DEF,Liverpool,0.0,59,1,1,46,32
Christian Nørgaard,MID,Brentford,0.0,90,1,1,48,32
Emiliano Martínez Romero,GK,Aston Villa,0.0,90,1,6,50,32
Luca Williams-Barnett,MID,Spurs,0.0,0,0,0,45,32
Declan Rice,MID,Arsenal,0.0,74,1,5,62,32
Dejan Kulusevski,MID,Spurs,0.0,15,0,1,62,32
Pascal Groß,MID,Brighton,0.0,0,0,0,65,32
Gabriel dos Santos Magalhães,DEF,Arsenal,0.0,0,0,0,62,32
Cody Gakpo,FWD,Liverpool,0.0,30,0,1,73,32
Salah-Eddine Oulad M'hand,MID,Arsenal,0.0,0,0,0,45,32
Mohammed Kudus,MID,West Ham,0.0,90,1,2,62,32
Benicio Baker-Boaitey,MID,Brighton,0.0,0,0,0,45,32
Vitaly Janelt,MID,Brentford,0.0,68,1,2,48,32
Adama Traoré,MID,Fulham,0.0,33,0,1,45,32
Jens Cajuste,MID,Ipswich,0.0,90,1,2,45,32
Tommy Setford,GK,Arsenal,0.0,0,0,0,45,32
Alexis Mac Allister,MID,Liverpool,0.0,90,1,5,62,32
Endo Wataru,MID,Liverpool,0.0,5,0,1,46,32
João Pedro Ferreira Silva,MID,Nott'm Forest,0.0,58,1,1,59,32
Ashley Phillips,DEF,Spurs,0.0,0,0,0,40,32
Keane Lewis-Potter,MID,Brentford,0.0,90,1,2,50,32
Mikel Arteta,AM,Arsenal,0.0,0,0,4,15,32
Ben Johnson,DEF,Ipswich,0.0,90,1,12,39,32
Michael Golding,MID,Leicester,0.0,0,0,0,44,32
João Félix Sequeira,MID,Chelsea,0.0,0,0,0,59,32
Remi Matthews,GK,Crystal Palace,0.0,0,0,0,39,32
Remi Matthews,GK,Crystal Palace,0.0,0,0,0,39,32
Zach Marsh,FWD,Crystal Palace,0.0,0,0,0,45,32
Zach Marsh,FWD,Crystal Palace,0.0,0,0,0,45,32
Alfie Gilchrist,DEF,Chelsea,0.0,0,0,0,40,32
Nayef Aguerd,DEF,West Ham,0.0,0,0,0,44,32
Emile Smith Rowe,MID,Fulham,0.0,21,0,1,51,32
Daniel Adu-Adjei,FWD,Bournemouth,0.0,0,0,0,45,32
Enes Ünal,FWD,Bournemouth,0.0,0,0,0,54,32
Lucas Bergström,GK,Chelsea,0.0,0,0,0,39,32
Kacper Kozłowski,MID,Brighton,0.0,0,0,0,45,32
Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,0.0,90,1,2,58,32
Axel Tuanzebe,DEF,Ipswich,0.0,90,1,-1,39,32
Gabriel Fernando de Jesus,FWD,Arsenal,0.0,0,0,0,65,32
Iliman Ndiaye,FWD,Everton,0.0,66,1,2,52,32
Ruairi McConville,DEF,Brighton,0.0,0,0,0,40,32
David Raya Martin,GK,Arsenal,0.0,90,1,2,55,32
Callan McKenna,GK,Bournemouth,0.0,0,0,0,40,32
Enso González,MID,Wolves,0.0,0,0,0,44,32
Archie Gray,MID,Spurs,0.0,90,1,2,46,32
Eiran Cashin,DEF,Brighton,0.0,0,0,0,45,32
Christopher Nkunku,MID,Chelsea,0.0,3,0,1,57,32
Manuel Akanji,DEF,Man City,0.0,0,0,0,53,32
Nico González,MID,Man City,0.0,90,1,4,60,32
Kaelan Casey,DEF,West Ham,0.0,0,0,0,40,32
Ryan Gravenberch,MID,Liverpool,0.0,90,1,2,50,32
Joe Willock,MID,Newcastle,0.0,0,0,0,47,32
Joe Willock,MID,Newcastle,0.0,28,0,1,47,32
Mark Flekken,GK,Brentford,0.0,90,1,2,44,32
Lewis Cook,MID,Bournemouth,0.0,90,1,2,50,32
Alex Iwobi,MID,Fulham,0.0,90,1,2,55,32
Ethan Nwaneri,MID,Arsenal,0.0,62,1,3,45,32
Ross Stewart,FWD,Southampton,0.0,29,0,1,44,32
Jimi Gower,MID,Arsenal,0.0,0,0,0,45,32
Matt Doherty,DEF,Wolves,0.0,45,1,1,43,32
Alejo Véliz,FWD,Spurs,0.0,0,0,0,50,32
Ilkay Gündogan,MID,Man City,0.0,90,1,5,63,32
Isaac Hayden,MID,Newcastle,0.0,0,0,0,44,32
Isaac Hayden,MID,Newcastle,0.0,0,0,0,44,32
Wilson Odobert,MID,Spurs,0.0,0,0,0,53,32
Donyell Malen,MID,Aston Villa,0.0,24,0,6,53,32
Conor Bradley,DEF,Liverpool,0.0,67,1,9,47,32
Jake Evans,MID,Leicester,0.0,1,0,1,45,32
Tom Cairney,MID,Fulham,0.0,31,0,0,48,32
Jarell Quansah,DEF,Liverpool,0.0,22,0,1,39,32
Tyler Fredricson,DEF,Man Utd,0.0,0,0,0,40,32
Jacob Ramsey,MID,Aston Villa,0.0,65,1,3,54,32
Emiliano Buendía Stati,MID,Aston Villa,0.0,0,0,0,51,32
James McAtee,MID,Man City,0.0,81,1,6,46,32
Andrew Robertson,DEF,Liverpool,0.0,30,0,-1,58,32
Luke Harris,MID,Fulham,0.0,0,0,0,45,32
Youri Tielemans,MID,Aston Villa,0.0,90,1,6,55,32
João Neves Virgínia,GK,Everton,0.0,0,0,0,39,32
Oleksandr Zinchenko,DEF,Arsenal,0.0,61,1,6,48,32
Francisco Jorge Tomás Oliveira,MID,Wolves,0.0,0,0,0,45,32
Ederson Santana de Moraes,GK,Man City,0.0,70,1,4,53,32
Andrew Omobamidele,DEF,Nott'm Forest,0.0,0,0,0,42,32
Norberto Bercique Gomes Betuncal,FWD,Everton,0.0,26,0,1,49,32
Diogo Dalot Teixeira,DEF,Man Utd,0.0,90,1,3,50,32
Pape Matar Sarr,MID,Spurs,0.0,54,1,1,47,32
Willian Borges da Silva,MID,Fulham,0.0,5,0,1,50,32
Wes Okoduwa,DEF,Wolves,0.0,0,0,0,40,32
Danny Welbeck,FWD,Brighton,0.0,90,1,2,55,32
Maeson King,DEF,Spurs,0.0,0,0,0,40,32
Yankuba Minteh,MID,Brighton,0.0,69,1,2,50,32
Nathan Aké,DEF,Man City,0.0,0,0,0,53,32
Lewis Orford,MID,West Ham,0.0,0,0,0,45,32
Bernd Leno,GK,Fulham,0.0,90,1,2,50,32
Jamaal Lascelles,DEF,Newcastle,0.0,0,0,0,45,32
Jamaal Lascelles,DEF,Newcastle,0.0,0,0,0,45,32
Axel Disasi,DEF,Aston Villa,0.0,0,0,0,42,32
Ismeal Kabia,MID,Arsenal,0.0,0,0,0,45,32
Kevin Schade,MID,Brentford,0.0,90,1,1,51,32
Victor Kristiansen,DEF,Leicester,0.0,0,0,0,44,32
Damola Ajayi,MID,Spurs,0.0,0,0,0,45,32
Kyle Walker-Peters,DEF,Southampton,0.0,90,1,1,42,32
Daniel Bentley,GK,Wolves,0.0,0,0,0,39,32
Ivan Toney,FWD,Brentford,0.0,0,0,0,73,32
Carlos Soler,MID,West Ham,0.0,77,1,2,50,32
Antonee Robinson,DEF,Fulham,0.0,90,1,1,49,32
Romain Faivre,MID,Bournemouth,0.0,0,0,0,50,32
James Ward-Prowse,MID,West Ham,0.0,90,1,2,61,32
Patson Daka,FWD,Leicester,0.0,29,0,1,48,32
Illia Zabarnyi,DEF,Bournemouth,0.0,45,0,1,44,32
Gavin Bazunu,GK,Southampton,0.0,0,0,0,43,32
Ruud van Nistelrooij,AM,Leicester,0.0,0,0,10,5,32
Sven Botman,DEF,Newcastle,0.0,0,0,0,44,32
Sven Botman,DEF,Newcastle,0.0,0,0,0,44,32
